 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Equity to Liability
0.516452981036416,0.578772350632359,0.56416296375609,0.596563801726747,0.596563801726747,0.998999361023841,0.797433452356858,0.809348377897282,0.3035378194746,0.781611658808401,1700000000.0,1260000000.0,0.464234250102749,960000000.0,0.175118939163883,0.21170620707092,0.21170620707092,0.21170620707092,0.25007090857521,0.328428945320789,0.169366426183886,0.125804087615015,0.202530692174437,0.0221594222437095,0.848102788732363,0.689575408644452,0.689575408644452,0.217617091081807,6560000000.0,0.0004694917456144,0.264243031758243,0.381701501434373,0.009605586254021,0.0086782443133825,0.630640333694059,0.0091228262158144,0.147897330471324,0.852102669528675,0.0160558692224645,0.371029540376172,0.0053682850736082,0.125417297702216,0.201214086418822,0.406877869519026,0.410794602698651,0.0013675144309293,0.0046222093187087,0.0006708574077389,0.0141850892780818,0.101129032258065,0.489358577030977,0.455202279459985,0.0042268125338874,0.821620375751465,0.642848047302931,0.694672253468583,0.225318238898296,0.0086308279720886,0.0088312169392711,0.135205961462484,0.348097251947351,0.277126820038964,0.0028717254157122,0.868788464150165,0.737778811293227,0.333301560476736,0.0028369520222834,0.947259977818024,0.0027696628141229,0.0087906498496817,5700000000.0,5730000000.0,0.593932841075171,6010000000.0,0.671570821143644,0.0141365185332918,0.868788464150165,0.333301560476736,0.11463312498515,0.635767349656514,0.458040328905924,0.600231393340501,0.313233052495219,0.0303602049590395,0.823737132538657,0.146136048842711,0.624447870199966,0.596561778368877,0.842610647919566,0.281395357165967,0.0267983630219271,0.565192524323534,0.0246496568896584
0.448496075659338,0.506650675970345,0.502971251137641,0.602084204153995,0.60170945098661,0.998972900709113,0.797276020907671,0.809220524101612,0.303318115164214,0.781472149684027,0.0001260437783576,5250000000.0,0.456937000410995,0.0002410241024102,0.0,0.190510302979226,0.190510302979226,0.190510302979226,0.200529450694904,0.311841267595671,0.0338793351180483,0.0971419265532123,0.157415078707539,0.0221284482348695,0.848396134443247,0.686409630327763,0.686409630327763,0.217320017413075,5510000000.0,0.0004152658732204,0.263661794531086,0.370161320368094,0.0143937148402033,0.0113570151480935,0.630041026835249,0.0073445863996571,0.131813646945007,0.868186353054993,0.0055351037333828,0.376519572428386,0.0066485083357706,0.097098050710831,0.156458788929945,0.40100988313597,0.112443778110945,0.0008886814847879,0.0071190391816136,0.000207696383427,0.0002163583560093,0.0308064516129032,0.0300398043564473,0.393172926889939,0.0170809630228294,0.832215531524995,0.43635579592252,0.511729672848522,0.0675681880146209,0.0118768741931107,0.0053129987653641,0.0671545519427535,0.334164582042698,0.277132106018157,0.0068492276610943,0.476860904662309,0.738000099762252,0.329376303728913,0.0142374842108958,0.925801379946957,0.0021409488939337,0.0323746284728509,0.0001665883597062,0.0001461790747073,0.593986347006402,6140000000.0,0.671509868869558,0.273012687885863,0.476860904662309,0.329376303728913,0.123332310204744,0.554053918353431,0.442152953801596,0.536795766471591,0.29962278382276,0.020370904165174,0.779075911351337,0.0013409143345302,0.624300842076682,0.602079971695848,0.838630881635771,0.280105772178549,0.0266530650677653,0.564400969181448,0.0280773072678396
0.505289328718374,0.57315743567379,0.555597194710638,0.595742227475173,0.595742227475173,0.998981913392732,0.797464717301951,0.809375328748304,0.303628939964166,0.781615307940427,213000000.0,0.0,0.468411296478029,0.0003540354035403,0.142322097378277,0.216594328094054,0.216594328094054,0.216594328094054,0.231256499952728,0.326943481643913,0.0741866690866192,0.102597508346226,0.192664005422912,0.0475832521701046,0.848327738872062,0.690643835021972,0.690666629503006,0.217721317734561,6890000000.0,0.0004891557987421,0.264476925348315,0.38169218732536,0.0071993535121575,0.0055141256190056,0.631030739304941,0.0065886064983266,0.123892735133174,0.876107264866826,0.005809185124822,0.374099440148697,0.0073504679730915,0.102561597212044,0.191622049619184,0.394666295116844,0.200899550224888,0.0068213405293538,0.00092734515428,19100000.0,0.0005242529395611,0.0483870967741935,0.250582377392301,0.409760068745619,0.0660458810115981,0.759832943796478,0.204968738803575,0.196365387853266,0.0642531326440667,0.0073376250619247,0.0065781501796848,0.0514670343457221,0.348991848706007,0.276974860487935,0.0,0.385852977247058,0.732577838839435,0.328518201380627,0.0338890390220329,0.944547977908729,0.0027832525566831,0.0067885037207165,2830000000.0,3580000000.0,0.593919519545554,3560000000.0,0.671576220958665,0.207449780822925,0.385852977247058,0.328518201380627,0.121977985842024,0.65208556586459,0.461147411589432,0.598212214635636,0.316035632308765,0.0401941538769206,0.817951646721798,0.0811854211880588,0.622979529607373,0.595739437527529,0.841794798452482,0.279557274770074,0.0269129927918925,0.565679281826545,0.0300847547620761
0.348608199678253,0.334932402965547,0.345949997323197,0.602747228988599,0.602747228988599,0.998744810485217,0.797080822511535,0.808965207102317,0.303453949952373,0.781202534967808,0.0003709618724508,8930000000.0,0.455668788740428,0.0005040504050405,0.0,0.152332392229573,0.152332392229573,0.152332392229573,0.153067977687435,0.306818985640518,0.038084002601449,0.0569171891539777,0.129246064623032,0.0220335350220668,0.846688092102836,0.683924945333641,0.683835902588737,0.217070047992675,4140000000.0,0.0003161470673535,0.261434754567141,0.341920941842703,0.0083569162030695,0.0048884136611074,0.630561225188696,0.0127604665371743,0.172687970493092,0.827312029506908,0.0058501471671911,0.376499441938074,0.0053658477137564,0.0588125132313906,0.129929869542267,0.411834844317498,0.203898050974513,0.0017266391405354,0.0036632695321005,7950000000.0,0.0009902555525043,0.0501612903225806,0.0293964719533511,0.370807987155424,0.0031411572525356,0.812517209074623,0.517467133020555,0.803690636719664,0.0493610514556128,0.0052059093624712,0.0014635306768916,0.178885952046586,0.323659494828224,0.277655748522633,0.0084887181262838,0.989957173761742,0.738041193488377,0.337468368334183,0.0,0.88840339584365,0.0020391890355201,0.12234968126551,0.0001237597078032,8050000000.0,0.593941167631016,2190000000.0,0.671563838099077,0.10490302987149,0.989957173761742,0.337468368334183,0.110933233663468,0.618306226247983,0.455625393567783,0.469997614646764,0.309075296780473,0.0347809557351934,0.659322805867402,0.0002222546027552,0.623714642849865,0.602748765295994,0.824902647258639,0.284033608901458,0.0267719152193674,0.565064946834408,0.0205823949936537
0.561448837322673,0.594853903183602,0.608223138283634,0.621600196024734,0.621600196024734,0.999210465805532,0.79782135902076,0.809640410548693,0.303773959310955,0.781925624513858,0.0002074518700675,0.0,0.48763745250497,0.0003660366036603,0.199311671221784,0.183810206059585,0.183810206059585,0.183810206059585,0.233998298194195,0.329596095352621,0.0121300119485155,0.109355915642049,0.189199367326956,0.0220345464182739,0.847983961132681,0.689312839305949,0.689312839305949,0.217583452774985,5730000000.0,0.0004386980380515,0.263547567428958,0.382418687828322,0.0121179029082593,0.0118454822099423,0.630684853632142,0.00190408448007,0.0508208120446231,0.949179187955377,0.0053353546835952,0.371077629880805,0.0053658477137564,0.109303499601023,0.188243722192896,0.396986695211696,0.0674662668665667,0.0004240512107777,0.0149451150001921,19100000.0,8090000000.0,0.0180645161290323,0.003363541559567,0.39473327152258,0.0046669756571245,0.785493606507812,0.260980565713856,0.250026176224256,0.0461855535029497,0.012255467197299,0.0061939945217861,0.0391762051029095,0.395961256423344,0.276974860487935,0.0,0.696896104306851,0.733665296893177,0.327428714248326,0.0044273072830098,0.950393810241536,0.0026009735843212,0.0178451841757152,0.0001364738796357,0.0001490113853396,0.593966336186612,7070000000.0,0.671579305369024,0.395331578160768,0.696896104306851,0.327428714248326,0.112217537928094,0.648854925737393,0.462090055319331,0.6605839485076,0.315235956920135,0.0241585218450696,0.834717643849797,0.0002612319116795,0.632928816334472,0.621599847245737,0.842217361560245,0.276159731830088,0.0268094478253032,0.565244127830741,0.075708003930686
0.464047189587091,0.52725686873092,0.51753305851491,0.610710733795529,0.610595425128641,0.998976713767567,0.797347957949479,0.809280154486965,0.303435822534025,0.781530956850137,0.0002649232075389,0.0001088324216707,0.461711246990933,0.0003470347034703,0.0,0.181703257342716,0.181703257342716,0.181703257342716,0.209133024487095,0.318808799603876,0.0358001724216162,0.0978747658985425,0.165775401069519,0.0220726792158917,0.847978996748258,0.688642393025789,0.688642393025789,0.217471909118527,7290000000.0,0.0004413182481764,0.263762811696234,0.377947915502403,0.0073066854705601,0.0047230959454114,0.624178778372899,0.0135109749313782,0.176799588838165,0.823200411161834,0.0053855769840151,0.379318828942277,0.0065851369796236,0.0978715781588418,0.164821657491894,0.411580296962982,0.112443778110945,0.0004707171334949,0.0134593133717877,4720000000.0,0.0002829301578583,0.037258064516129,0.0109542763979261,0.392517129870424,0.0047656944391318,0.783541398536648,0.463404847462795,0.663926566906467,0.0474914327003822,0.0049501434526276,0.0014950429458644,0.168454896050294,0.341540407179485,0.277887191301475,0.0064381415543061,0.909852696449393,0.735290545619041,0.337173556422801,0.0016025313517558,0.932146765298984,0.0022098668226585,0.039505746302686,0.0002485980050392,0.0001758731484063,0.593947119307271,4840000000.0,0.671573916189414,0.186118931746172,0.909852696449393,0.337173556422801,0.113408790381545,0.644983119690097,0.459571888861937,0.569658557548175,0.315039892786803,0.0396237480736213,0.791302513698673,0.0011329036164492,0.62363939475886,0.610705696398199,0.839508318932484,0.284577440111782,0.0260615187277233,0.55391930079803,0.0200135817821811
0.495539414030127,0.534289140863498,0.545157663686493,0.604620994825524,0.604620994825524,0.99902859447199,0.797425290269422,0.809322598822391,0.303462409414269,0.781681834424283,0.0001171397683269,5860000000.0,0.467280642157973,0.0,0.634173499342039,0.170789262989339,0.170789262989339,0.170789262989339,0.220194762219911,0.320612576925798,0.010995659210188,0.0986890318377982,0.171725540408225,0.0220664528079922,0.847999254260054,0.689163636443378,0.689163636443378,0.217647865636159,6560000000.0,0.0004495032855189,0.263654801035037,0.382213777430051,0.0198751329949049,0.0170782557920465,0.63061225188696,0.0022615562790103,0.0584998639538047,0.941500136046195,0.0060863532689447,0.36963718146295,0.0055267134639758,0.0985229696940088,0.170665862302994,0.398456371253297,0.0809595202398801,0.0005701358384141,0.0110991089459774,0.0001092937730637,0.0002375402929613,0.0198387096774194,0.0108279599900122,0.394382759322494,0.0055824365413904,0.862194346157316,0.527729190764363,0.583568062254027,0.175605305044574,0.0173472383251798,0.0166519693680987,0.0556042525223973,0.35607328680473,0.277070637743414,0.0068757324633699,0.869270764958681,0.737684354148098,0.328011051179804,0.0,0.934253618866747,0.0022467964332594,0.0211596540511547,0.0002933235149744,0.0002705705714059,0.594060903941882,0.0002379263493229,0.671619584250683,0.165983466354436,0.869270764958681,0.328011051179804,0.110933233663468,0.688081848300442,0.478109074822191,0.595048341879206,0.31983322699682,0.0147548028289706,0.798032547363162,0.0030749931954602,0.625090879338757,0.604621491500269,0.840161047188022,0.276419319271817,0.0267911566924924,0.565158395757604,0.0659286901727657
0.461414712621265,0.501744439598779,0.50795010439531,0.598026780437885,0.598026780437885,0.998893288670479,0.797219024636085,0.809148134376162,0.303385065762648,0.781454605780057,0.0001466270742729,625000000.0,0.46667840936732,0.0,0.0,0.17285407273187,0.17285407273187,0.17285407273187,0.21026756169046,0.3183490132277,0.0085605819985782,0.0925006106994544,0.164946900655269,0.0220840732262864,0.848019429424241,0.689196500891351,0.689196500891351,0.217586714731738,5950000000.0,0.000430513000709,0.263795448011127,0.377118959800306,0.0298058352392036,0.025336655491605,0.63061225188696,0.0009328919650917,0.0272697040239441,0.972730295976056,0.0056706427656347,0.36963718146295,0.0061171638880764,0.0928721481264351,0.164678380212654,0.395135198138321,0.0659670164917541,0.0012863563044647,0.0049142461904985,0.0002852720335386,0.0001263351239635,0.0167741935483871,0.0081694402420574,0.390097465005314,0.0081202732539907,0.81058684714038,0.252698586205,0.269896219720942,0.0417210777819758,0.0269183901400421,0.0125895373714938,0.0171458896809109,0.349283814156988,0.277038311803367,0.0078004762565249,0.536148573669711,0.734659558249153,0.326675882368705,0.0,0.921781688788601,0.0020620789684206,0.0178186561540521,0.0001566975923507,0.000152122004545,0.59400809831379,6720000000.0,0.671570557773484,0.269316343009892,0.536148573669711,0.326675882368705,0.110933233663468,0.641530898685303,0.458116734443972,0.573133394419236,0.314421917415099,0.0097881373987582,0.778427802072304,0.0018617296074263,0.624899028646481,0.598025325607848,0.839141933062963,0.275455702963868,0.0267911566924924,0.565158395757604,0.135232557738441
0.512358016867352,0.562309201918884,0.564966004604101,0.601904034361983,0.6018607936119,0.999041882402966,0.797443274529874,0.809355538751418,0.303466034897939,0.781638465893668,5940000000.0,0.0,0.4644842018738,0.0007760776077607,0.181799777305395,0.181492562471029,0.181492562471029,0.181492562471029,0.226623806372317,0.323300558817288,0.0369647745662991,0.109193062454198,0.178127589063795,0.0220921327898111,0.848026405443111,0.689351532216161,0.689351532216161,0.217600505873412,8080000000.0,0.0004921253702169,0.263936094987217,0.383592265563876,0.0058433515028034,0.0034885157214028,0.632571471623676,0.0084370639892758,0.14206246031986,0.85793753968014,0.0050429196275507,0.378780897506727,0.0054901530661986,0.108652108065856,0.177053012593319,0.399236089991868,0.15592203898051,0.0018280867986162,0.0034600391944222,0.0001570620305216,0.000138439087936,0.0409677419354839,0.0613809614734956,0.408561543158228,0.0613353766043624,0.749024320899616,0.249046086171083,0.338501679248598,0.0728342719525103,0.0042047685989764,0.0035962408869613,0.107227989748884,0.347333830490606,0.267393652362703,0.004586392535451,0.714146112632512,0.731797711431541,0.33161787954485,0.0125089490636804,0.935399653586092,0.0023388399652421,0.0178255759524357,8670000000.0,661000000.0,0.593913433816958,557000000.0,0.67158346264077,0.570450380354172,0.714146112632512,0.33161787954485,0.118666941040858,0.66182765473273,0.462660255544904,0.595352528538304,0.317952961022823,0.0491267676153603,0.807311487933215,0.0235035318583526,0.623017000350262,0.601901384856343,0.841052207291659,0.280898082691172,0.0273614692240502,0.566924586272745,0.0258029368125082
0.596646029347243,0.685237679895334,0.6562449809947,0.610141397252771,0.610400841753268,0.998998667740486,0.798053494321055,0.809923199188402,0.304622805887495,0.782171940925605,0.0002398300883613,0.0001825192719127,0.462704343960477,0.0001120112011201,0.0279380504099605,0.200792212717542,0.200792212717542,0.200792212717542,0.265859884655384,0.319693004173446,0.0190117518943691,0.0985261786499471,0.219477291556828,0.0221604336399165,0.848266648710182,0.690138114934505,0.690138114934505,0.217659685666631,0.0001018284425879,0.0006084127909974,0.265856198180137,0.379074922692895,0.0100180654662544,0.0080462939511183,0.63062321064095,0.0035117956574471,0.0819602745109895,0.91803972548901,0.0308320708931986,0.369794870303724,0.0053658477137564,0.0985473968765776,0.21511198250509,0.396288699571155,0.0899550224887556,0.0015176569648889,0.0041645141044416,7890000000.0,0.0010696878160742,0.0230645161290323,0.0175432927456193,0.394156622419213,0.0004551921027789,0.802003300509321,0.401423871108978,0.468884206403172,0.349707751328859,0.0083278522277829,0.0210507076646359,0.0878689458383939,0.344609841405714,0.277199297843682,0.0047183737682368,1.0,0.734863735948552,0.329391258762117,0.0,0.963191494607243,0.0027651671362962,0.024275169857536,0.0002491784302407,0.0002179798930339,0.593986315574804,0.0005038426271693,0.671694102204044,0.0078577300941094,1.0,0.329391258762117,0.110933233663468,0.752305360062491,0.492511159808358,0.575302876602311,0.328710225796834,0.0291344208870691,0.872023457127925,0.0011250192764749,0.623894620309786,0.610138865486013,0.844928154759501,0.277326154026336,0.0267944524859495,0.565174061939955,0.0468321272935162
0.550772680739044,0.596107719145225,0.600353337973125,0.614991568053734,0.614991568053734,0.999203301877527,0.79768343357714,0.809547059050226,0.303548212527786,0.78182232600728,0.0001085826677778,1270000000.0,0.466772350972547,0.0003330333033303,0.160542565036947,0.203362690152122,0.203362690152122,0.203362690152122,0.242601871986386,0.328464313503572,0.0244868944446965,0.122872730233694,0.198388190103186,0.0221577313156759,0.848109800043065,0.689669298823297,0.689669298823297,0.217624192391523,0.0001078879350226,0.0005476987792465,0.264533650371821,0.383070675459186,0.0071868730518781,0.0052022054007114,0.630894439802195,0.0066186997875231,0.12422529249932,0.87577470750068,0.0051218125767708,0.375278192192501,0.0054962464658282,0.122876870715065,0.195731845260538,0.398250053923847,0.0914542728635682,0.0009799843770606,0.0064487206308679,9270000000.0,8620000000.0,0.0253225806451613,0.009996621770486,0.400013568214197,0.0166153662419062,0.765973411711318,0.263266266134529,0.33234147601039,0.0790147201548839,0.0055569454785005,0.0048403330744541,0.0863351978105537,0.351316632137095,0.277683393965599,0.0045634324921777,0.654146497497376,0.733016415314991,0.330107513110342,0.0130706296928894,0.945109361978174,0.0026858491668825,0.0111223998338255,0.0001731293999687,0.000140852864946,0.593936088841511,0.0001137100565485,0.671570086337249,0.503885959035052,0.654146497497376,0.330107513110342,0.118054379777302,0.640941397812778,0.458868907505324,0.60770095344359,0.314246619801726,0.0402613981037225,0.825644361871038,0.004592840647596,0.630564487210103,0.614987906386206,0.842412726623953,0.27957938497628,0.0268688028031789,0.565503287607433,0.0299951371493333
0.537074050602057,0.619712167466202,0.619519246212324,0.633361680047277,0.633361680047277,0.999458083510602,0.797977130384367,0.81022616841704,0.303528151518147,0.782534047103557,0.0001483616216815,3500000000.0,0.474821133506119,0.0008430843084308,0.0,0.20850364502128,0.20850364502128,0.20850364502128,0.237874633639028,0.324078658838509,0.0054297684407943,0.107808810357463,0.184906228816751,0.023653570502794,0.854794920103056,0.69118966185455,0.69118966185455,0.217794152616324,0.0002291904436026,0.0010653275280124,0.266745926288552,0.381766700197459,0.014160330232979,0.0132828105758422,0.630971493541184,0.0023363335430744,0.0600417208332074,0.939958279166793,0.0050940596112009,0.372107639968418,0.0053658477137564,0.10777272949338,0.180634944574316,0.394685051237703,0.0329835082458771,0.0007791180140606,0.0081146970544409,19100000.0,2570000000.0,0.0133870967741935,0.0087275825095838,0.406401935731892,0.0710576184435637,0.776599002257779,0.167882316929474,0.160835630203849,0.0833856453300176,0.0142977372467027,0.0199399465477782,0.0217613727897125,0.354248915281711,0.276974860487935,0.0,0.326396470430594,0.733270763923066,0.326899870472105,0.0268443698083983,0.942628269082193,0.0032490784273357,0.005423507525912,0.00031147898209,0.0003322183748936,0.594042100571481,0.0004208592018321,0.671715331884301,0.703708286078213,0.326396470430594,0.326899870472105,0.116215786656705,0.679593166117108,0.47420285984486,0.592098787965945,0.31887071457267,0.0207041097573173,0.828336903800816,0.0030920831306276,0.622884118463378,0.633360121260766,0.841929557806624,0.276473378476764,0.0269567999964564,0.565841191959864,0.0642485725284416
0.353678155316141,0.401984300043611,0.393918303977729,0.586373398290549,0.586373398290549,0.998691774308537,0.796095008357839,0.80808611460908,0.301842785009543,0.780308216919004,0.0001614285454929,0.0,0.462969393489511,0.0007580758075807,0.0,0.132358518393662,0.132358518393662,0.132358518393662,0.127540890611705,0.325281177053123,0.015533070163498,0.0757267323507858,0.0980643217594336,0.0215555396927893,0.847827077173732,0.688391999979687,0.688391999979687,0.217486015505258,3950000000.0,0.0002326746590894,0.26272544311568,0.403319548451995,0.0062202614032405,0.0002114819080034,0.629888289201518,0.155945248452019,0.281222601807903,0.718777398192097,0.0051347157591599,0.528356032325094,0.0102198498586331,0.0757242659631638,0.0970213407736973,0.573957394131746,0.0419790104947526,0.0116847412577481,0.0005413782944875,783000000.0,0.0002602352254098,0.0346774193548387,0.0506734427096338,0.34655480427851,0.0275629976872964,0.760041492430552,0.0628421034023708,0.796534805331902,0.0112934983271252,0.0003814067814584,0.000254493148738,0.235518149749158,0.344492062869682,0.287515180946034,0.0154267260276417,0.804535654178241,0.739016342839014,0.437794256884166,0.0043001244658339,0.891517987809801,0.0019248868266132,0.0570397575019618,0.0006448467105972,4810000000.0,0.593934244225778,2410000000.0,0.671572367724994,0.111394500184817,0.804535654178241,0.437794256884166,0.168665132764133,0.642971713517304,0.459278316604867,0.599122210092678,0.314638040019602,0.0462696557396309,0.694075072084034,0.0062954951199066,0.621511846760963,0.586374018787055,0.755344706361882,0.38787414714892,0.0266556537802486,0.564417256608041,0.0110868438001413
0.41851508799298,0.433983863933711,0.461427271267198,0.612750255841105,0.612750255841105,0.998864286316782,0.796902363311666,0.808857273500882,0.302892241682476,0.781253763167402,0.0004117815547997,0.0001163029779165,0.459854222759031,0.0005610561056105,0.0,0.139353588133665,0.139353588133665,0.139353588133665,0.197976741987331,0.314812194949424,0.0118880166976723,0.089894959693836,0.149506665662424,0.0221693307659251,0.848117281911534,0.689458320031744,0.689458320031744,0.217610218739553,4780000000.0,0.0003328914577706,0.264232930041728,0.35940352445885,0.006409340376473,0.001438576046773,0.63016705250613,0.0246391085091055,0.216555310336488,0.783444689663512,0.00624002349714,0.389886217995316,0.0053658477137564,0.0898513198820981,0.148480506749114,0.403591529199931,0.0839580209895053,0.0008704209063333,0.0072667654354722,0.0001184652784956,0.000159621024888,0.0359677419354839,0.0092475360956479,0.388966780488908,0.0012239319459658,0.764816476282039,0.700512272051022,0.737306334061711,0.0251712632480121,0.0059507259243075,0.0006300677721975,0.211978626915963,0.336330549238244,0.277607386906083,0.0015405515152307,0.93888892493863,0.734095067775846,0.346780180113275,0.0,0.873936550295603,0.0020816068632753,0.0808361024781242,0.00031157474675,0.0003019010382038,0.593930306014512,2870000000.0,0.67156426320214,0.0507105197156927,0.93888892493863,0.346780180113275,0.110933233663468,0.633800803174684,0.458190292709237,0.534594671000342,0.311432368474104,0.0449604014707635,0.725750070235131,0.0004873556429568,0.623730074284642,0.612747077100655,0.828066658722292,0.292647645503675,0.0266659694202346,0.564481260596947,0.015619686487051
0.465899673377858,0.524204099433057,0.512714813426843,0.595331440349385,0.59539630147451,0.998961114892073,0.797375487702017,0.809301506852026,0.303516308271493,0.781558044637867,364000000.0,441000000.0,0.472856747439672,0.0004250425042504,0.0,0.172095571193797,0.172095571193797,0.172095571193797,0.209322114020989,0.338084459220485,0.182373670916708,0.0956762478625519,0.166980492581155,0.0220549955853346,0.84792371797478,0.689016511052496,0.689016511052496,0.217546698519647,3550000000.0,0.0004190090305417,0.263549121539191,0.414915614172348,0.0127138448865994,0.0090238519152525,0.627688661799154,0.0068439434975697,0.126643891525834,0.873356108474166,0.0151190814958604,0.371498133456204,0.0055206200643463,0.0957057013044115,0.165998039363547,0.408528408154625,0.724137931034483,0.0024895255293031,0.0025395253119969,0.0003787067451263,0.0270130215957412,0.174516129032258,0.0864092357857321,0.392110083444517,0.0003638621501785,0.880312297045165,0.67447057388392,0.903586026697605,0.239177509088258,0.0091721505210456,0.009489846815065,0.133555655865626,0.37508405791197,0.277246890160888,0.0094960745666266,0.999752494812486,0.741289950549653,0.332339928219575,0.0,0.930729005019004,0.002200311493733,0.0457364600906487,2610000000.0,2130000000.0,0.593929242676392,2810000000.0,0.671567633981597,0.0156434253619425,0.999752494812486,0.332339928219575,0.110933233663468,0.591569083818567,0.448989741998524,0.706436421390119,0.30619130404639,0.0230379818787773,0.788012174195748,0.0020271707187142,0.623918734723985,0.595329077295444,0.83939742282454,0.279742309246315,0.0261073903575605,0.555921210735552,0.0293589120685709
0.440842392629064,0.469962930658526,0.488516515873441,0.59164156300898,0.59164156300898,0.99879022054499,0.797043470585981,0.808979659007938,0.303293945273082,0.781213201661422,0.0001472052567425,3360000000.0,0.464125210739539,0.0008970897089708,0.0,0.143567485567401,0.143567485567401,0.143567485567401,0.195424033279758,0.321496781495367,0.0121602613548709,0.0855793502157805,0.155155532123221,0.0221551712190268,0.8480737435543,0.689585767149125,0.689585767149125,0.217614406521264,5130000000.0,0.0003654818808477,0.265497975771421,0.38460750344622,0.0021697280195693,0.0009419990592486,0.629331447514418,0.0180523258464877,0.196934425733894,0.803065574266106,0.0049139712294071,0.386017808773762,0.0055882568002339,0.0855277085674272,0.154196516099842,0.399792075003048,0.0854572713643178,0.0015135990585657,0.004178176648151,0.000108911627004,6810000000.0,0.0332258064516129,0.0167002041625663,0.382454037674408,0.0302087012564076,0.662501905497357,0.123971775981275,0.203863030975846,0.0055364649937904,0.0013109370531898,0.0001802318231834,0.162885016627083,0.347173461977604,0.276842096300324,0.0025754643712429,0.789716005874714,0.721136197026676,0.338934705460138,0.0204233187937396,0.884894515156099,0.0019215750617119,0.0276638896416295,7950000000.0,4940000000.0,0.593815441100092,645000000.0,0.67157201811071,0.677768509804615,0.789716005874714,0.338934705460138,0.122828517802904,0.642618930936787,0.459233987642091,0.605886027911703,0.314480464374296,0.122531571392884,0.74599509554289,0.003865475996895,0.627466597041263,0.591637088037,0.833175773504366,0.287870801472314,0.0264725131261539,0.562983129199513,0.0175710755479228
